CHE1_01,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,7,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE1_02,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,7,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE1_03,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE1_04,4,10,1,4,1,7,9,1,4,9,1,9,4,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,5,2,1,12,6
CHE1_05,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,2,1,12,6
CHE1_06,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,2,1,12,6
CHE1_07,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,1,1,12,6
CHE1_08,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,2,1,12,6
CHE1_09,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,1,1,12,6
CHE1_10,4,10,1,4,3,7,9,1,8,9,1,3,7,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,4,2,1,12,6
CHE1_11,4,10,1,4,3,7,9,1,6,9,1,3,4,1,4,10,1,4,8,7,4,8,8,5,5,7,4,8,1,5,2,1,12,1
CHE1_12,4,10,1,4,3,7,9,1,6,9,1,3,4,1,4,10,1,4,8,5,4,8,7,5,5,7,4,8,1,5,2,1,12,1
CHE1_13,4,10,1,4,3,7,9,1,4,9,1,3,4,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,5,2,1,12,1
CHE1_14,4,10,1,4,3,7,9,1,6,9,1,3,4,1,4,10,1,4,8,5,4,8,7,5,5,7,4,8,1,5,2,1,12,1
CHE1_15,4,10,1,4,3,1,9,1,6,9,1,3,4,1,4,10,1,4,8,6,4,8,8,5,5,7,4,8,1,5,2,1,12,1
CHE2_01,4,10,1,4,3,7,9,1,6,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,1
CHE2_02,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_03,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_04,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_05,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,1
CHE2_06,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,1
CHE2_07,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,7,8,5,5,7,4,8,1,4,2,1,12,1
CHE2_08,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,7,8,5,5,7,4,8,1,4,1,1,12,1
CHE2_09,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,7,8,5,5,7,4,8,1,4,2,1,12,1
CHE2_10,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_11,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_12,4,10,1,4,3,7,9,1,6,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,1
CHE2_13,4,11,14,4,1,7,9,1,8,9,1,5,7,4,7,10,1,4,8,5,4,7,8,5,5,7,4,4,1,4,1,10,12,6
CHE2_14,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,7,8,5,5,7,4,4,1,4,2,1,12,6
CHE2_15,4,10,1,4,1,7,9,1,8,9,1,3,7,1,4,10,1,4,8,5,4,7,8,5,5,7,4,8,1,4,2,1,12,1
CHE2_16,4,10,1,4,3,7,9,1,6,9,1,3,7,1,4,10,1,4,8,5,4,8,8,5,5,7,4,4,1,4,2,1,12,1
MON_01,5,18,4,7,7,7,8,34,6,27,7,1,10,3,5,3,1,4,18,4,6,7,9,9,4,5,12,4,1,4,5,25,13,1
MON_02,3,23,2,13,7,8,8,35,5,15,7,9,7,3,5,17,1,3,8,3,6,7,8,6,4,5,12,7,2,4,2,25,13,1
MON_03,9,17,2,9,7,8,19,34,5,15,1,9,7,3,5,17,8,3,9,3,6,6,8,8,1,5,12,4,2,4,2,25,12,1
MON_04,9,18,4,13,7,7,8,35,5,27,7,1,6,3,2,17,1,3,18,4,6,6,9,7,4,5,12,4,1,4,2,25,13,1
MON_05,9,18,2,13,7,8,19,44,5,15,6,9,10,3,5,17,8,3,18,3,6,6,9,6,1,5,12,4,2,4,2,25,12,1
MON_06,9,23,2,13,7,8,19,44,5,15,6,9,7,3,4,17,8,3,8,3,6,6,9,6,1,5,12,7,2,4,2,25,12,1
MON_07,9,23,2,13,7,8,8,44,5,15,6,9,7,3,4,17,8,3,17,5,5,6,8,6,1,5,12,7,2,4,2,25,12,1
MON_08,9,17,2,9,7,8,19,34,5,15,1,9,7,3,5,17,8,3,9,3,6,6,8,8,1,5,12,4,2,4,2,25,12,1
MON_09,9,18,2,13,7,8,19,35,5,15,6,9,7,3,5,17,8,3,18,3,6,6,8,8,1,5,12,4,2,4,2,25,12,1
MON_10,3,23,2,13,3,8,19,34,5,15,6,9,7,3,4,17,8,3,8,3,6,6,8,6,1,5,12,7,2,4,2,25,12,1
MON_11,9,17,2,13,3,19,8,34,5,15,6,9,7,3,4,17,1,3,8,3,6,1,9,6,1,3,12,4,2,4,2,25,12,1
MON_12,9,23,2,13,7,8,19,44,5,15,6,9,7,3,4,17,1,3,8,3,6,6,8,8,1,5,12,7,2,4,2,25,12,1
MON_13,9,23,2,13,7,8,19,44,5,15,6,9,7,3,4,17,8,3,8,3,6,1,8,5,1,5,12,7,2,4,2,25,12,1
MON_14,9,23,2,13,7,8,8,35,5,15,6,9,7,3,5,17,8,3,17,5,5,6,8,6,1,5,12,7,2,4,2,25,12,1
MON_15,3,23,2,13,7,8,19,34,5,15,6,9,7,3,5,17,8,3,9,3,6,6,8,8,1,5,12,7,2,4,2,25,12,1
MON_16,3,23,2,13,7,8,8,35,5,15,7,9,7,3,5,17,1,3,18,3,6,7,8,6,4,5,12,7,2,4,2,25,13,1
MON_17,9,23,2,13,7,8,19,44,5,15,6,5,7,3,4,17,8,3,8,3,6,6,8,5,1,5,12,7,2,4,2,25,12,1
MON_18,9,23,2,13,7,8,8,44,5,15,6,9,7,3,4,17,8,3,8,3,6,1,8,8,1,3,12,7,2,4,2,25,12,1
MON_19,3,23,2,13,3,8,19,34,5,15,6,9,7,3,4,17,8,3,8,3,6,6,8,6,1,5,12,7,2,4,2,25,12,1
MON_20,9,18,2,13,7,8,8,35,5,15,6,9,7,3,5,17,8,3,9,5,6,6,8,8,1,3,12,7,2,4,2,25,12,1
MON_21,9,17,2,13,7,8,19,34,7,15,6,9,7,3,5,17,8,3,8,3,5,6,8,6,1,5,12,4,2,4,2,25,12,1
MON_22,9,23,2,13,7,8,19,44,5,15,6,9,7,3,4,17,1,3,8,3,6,6,8,8,1,5,12,7,2,4,2,25,12,1
MON_23,9,23,2,13,7,8,8,36,5,15,6,9,7,3,5,17,8,3,18,3,6,6,9,9,1,5,12,7,2,4,2,25,12,1
MON_24,9,23,2,13,7,8,19,44,5,15,6,5,7,3,4,17,8,3,8,3,6,6,8,5,1,5,12,7,2,4,2,25,12,1
MON_25,3,23,2,13,3,8,8,37,5,15,1,5,7,3,5,17,8,3,9,5,6,6,8,6,1,5,12,7,2,4,5,25,12,1
COR_01,9,6,5,13,11,1,18,44,8,22,6,1,7,1,4,9,8,1,17,3,5,1,8,8,1,5,24,7,2,3,1,1,12,1
COR_02,9,6,5,9,8,1,8,1,5,22,6,1,7,1,6,8,9,4,17,5,5,1,8,8,4,6,34,7,1,3,5,10,12,1
COR_03,9,6,4,13,9,1,18,44,5,22,6,1,7,1,6,9,8,1,17,4,5,1,8,8,1,5,24,7,2,3,5,1,12,1
COR_04,9,6,4,7,9,1,18,44,8,22,6,1,7,1,6,9,9,1,17,4,5,1,8,8,1,5,24,7,?,3,5,10,12,1
COR_05,9,6,4,7,9,1,18,44,8,22,6,1,7,1,6,9,9,1,17,4,6,1,8,8,1,5,24,7,1,3,5,10,12,6
COR_06,9,6,5,7,7,1,18,?,8,26,6,1,7,1,1,8,9,4,17,4,5,1,8,8,1,3,12,7,2,3,5,25,12,6
COR_07,9,6,4,7,5,?,18,44,5,22,6,1,9,1,6,?,9,1,17,4,6,1,8,8,1,5,24,7,?,3,1,10,12,1
COR_08,5,17,4,8,3,1,18,11,7,24,6,9,7,1,6,8,9,4,18,5,5,1,7,8,1,5,25,7,1,4,5,1,12,1
COR_09,5,6,4,8,3,19,8,?,7,22,6,9,6,1,6,23,8,4,18,5,5,1,7,8,4,5,25,7,5,4,5,1,12,1
COR_10,9,17,2,7,4,1,8,?,2,22,6,9,6,1,6,23,9,4,17,5,5,7,7,8,1,6,25,7,5,4,5,1,12,1
COR_11,5,6,5,7,3,1,8,34,8,24,6,9,7,3,6,8,9,1,17,4,5,7,7,6,1,6,23,4,3,4,5,1,12,6
COR_12,9,6,5,13,9,5,18,1,8,26,6,10,7,1,6,23,9,4,18,5,5,1,7,8,1,5,15,7,1,4,5,10,12,6
COR_13,9,6,4,13,8,5,18,1,8,22,6,9,10,1,6,8,9,4,17,3,5,1,8,8,1,5,33,7,6,5,5,1,12,6
COR_14,5,6,4,8,4,1,18,?,7,22,6,9,6,1,4,22,8,1,17,5,5,7,7,8,1,5,25,7,5,3,5,1,12,1
COR_15,5,6,5,13,3,17,18,1,8,22,6,9,13,1,4,8,9,4,17,4,5,5,8,8,1,5,25,7,2,3,5,1,12,1
COR_16,5,6,4,1,3,5,18,,8,22,6,9,7,1,4,23,1,4,17,5,5,1,7,6,1,3,23,7,1,3,5,1,12,1
COR_17,9,6,4,13,9,17,18,?,4,22,6,1,7,1,6,25,8,4,17,5,5,7,8,8,1,5,12,7,2,4,5,1,12,1
COR_18,9,6,4,7,8,5,18,?,8,22,6,1,7,1,6,24,9,1,17,3,5,1,8,8,4,6,23,7,1,3,5,1,12,1
COR_19,9,6,4,7,8,5,18,1,8,22,6,9,7,1,6,23,9,4,17,5,5,1,7,8,4,3,23,7,2,3,5,1,12,1
COR_20,9,6,5,7,9,5,18,1,8,22,6,9,7,1,6,17,9,4,17,5,5,1,7,1,1,3,23,7,2,4,5,1,12,1
COR_21,9,6,4,1,4,5,18,?,8,22,6,1,7,1,6,23,9,4,17,5,5,1,7,6,1,3,23,7,2,3,5,1,12,1
COR_22,9,6,4,7,8,5,8,1,5,22,6,1,7,1,6,23,9,4,17,5,5,1,7,8,1,3,33,7,1,3,5,1,12,1
COR_23,5,6,5,13,7,17,18,1,5,22,6,1,13,1,6,8,8,4,17,4,5,1,7,8,4,6,29,7,6,4,1,1,12,1
COR_24,9,6,4,9,3,1,18,?,5,22,6,1,7,1,5,8,1,1,17,3,5,1,8,8,4,6,23,7,1,3,1,1,12,1
COR_25,9,6,4,1,3,17,18,1,8,22,6,9,7,1,6,23,9,4,17,5,5,1,7,6,1,3,23,7,2,3,5,1,12,1
COR_26,9,6,4,9,7,5,18,?,8,22,6,9,7,1,6,23,9,1,17,3,5,1,7,8,4,6,33,7,1,3,5,1,13,1
GUI_01,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_02,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_03,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_04,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_05,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_06,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_07,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_08,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_09,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_10,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_11,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_12,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_13,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_14,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_15,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,4,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_16,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_17,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_18,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_19,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_20,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_21,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
GUI_22,9,6,2,7,7,13,18,1,5,21,1,9,10,3,4,11,9,4,18,3,6,7,8,6,1,6,17,4,1,4,2,25,12,1
AZN1_01,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_02,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_03,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_04,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_05,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_06,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_07,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_08,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_09,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_10,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_11,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_12,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_13,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_14,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_15,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_16,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_17,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_18,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_19,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_20,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_21,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_22,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_23,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_24,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_25,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_26,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_27,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_28,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_29,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_30,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_31,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_32,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_33,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_34,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_35,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_36,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_37,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_38,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_39,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_40,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_41,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_42,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_43,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_44,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_45,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_46,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN1_47,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_01,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_02,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_03,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_04,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_05,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_06,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_07,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_08,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_09,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_10,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_11,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_12,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_13,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_14,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_15,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_16,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_17,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_18,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_19,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_20,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_21,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_22,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_23,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_24,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_25,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_26,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
AZN2_27,9,11,4,7,3,5,18,37,5,16,6,9,10,4,4,10,9,3,18,3,6,7,8,8,4,6,12,4,1,3,5,25,12,4
